image_id,ethnicity,facial_expression
119236.jpg,2,2
165139.jpg,2,1
160247.jpg,2,1
188305.jpg,2,2
068338.jpg,2,1
107191.jpg,2,0
056554.jpg,2,1
123749.jpg,0,2
023846.jpg,2,0
062844.jpg,1,0
198346.jpg,2,0
190253.jpg,2,1
107152.jpg,0,2
086955.jpg,2,0
159641.jpg,2,2
077739.jpg,1,0
120889.jpg,1,1
194472.jpg,2,2
093278.jpg,2,2
169430.jpg,0,2
191533.jpg,2,2
095163.jpg,2,0
104599.jpg,2,1
136562.jpg,2,0
086370.jpg,1,0
191959.jpg,2,0
075249.jpg,2,0
068585.jpg,1,2
040928.jpg,2,2
179967.jpg,2,2
166067.jpg,2,0
148241.jpg,2,2
125041.jpg,0,1
144893.jpg,2,0
162437.jpg,1,2
138139.jpg,2,2
062743.jpg,2,1
042444.jpg,2,2
194412.jpg,2,0
134919.jpg,2,0
159314.jpg,0,0
059916.jpg,2,2
037828.jpg,2,0
182940.jpg,1,0
173350.jpg,1,0
061118.jpg,2,0
149581.jpg,0,1
188498.jpg,2,0
155552.jpg,2,0
187275.jpg,1,0
014274.jpg,2,2
156522.jpg,1,0
034584.jpg,2,0
139323.jpg,0,0
125786.jpg,2,0
060321.jpg,1,0
077470.jpg,2,1
094360.jpg,0,0
012409.jpg,0,1
076246.jpg,2,0
143001.jpg,2,0
106075.jpg,2,0
056891.jpg,2,2
097684.jpg,2,0
176144.jpg,1,1
060773.jpg,2,0
040096.jpg,1,0
197858.jpg,1,0
062873.jpg,0,0
194406.jpg,2,2
057781.jpg,2,0
128196.jpg,2,2
089299.jpg,2,0
100408.jpg,2,0
098454.jpg,2,0
115825.jpg,2,1
112084.jpg,1,0
196825.jpg,1,0
059895.jpg,2,1
196140.jpg,0,2
147314.jpg,0,0
145617.jpg,1,0
163315.jpg,2,1
013153.jpg,2,2
014062.jpg,0,0
080035.jpg,2,0
178941.jpg,2,1
123169.jpg,2,1
124456.jpg,1,0
087856.jpg,1,1
023177.jpg,2,1
067497.jpg,2,2
140387.jpg,2,0
035890.jpg,2,0
016887.jpg,2,0
074221.jpg,1,2
078984.jpg,2,1
192801.jpg,2,0
148871.jpg,1,2
079233.jpg,2,0
120139.jpg,2,2
007496.jpg,2,0
145958.jpg,1,0
003723.jpg,2,1
176030.jpg,2,0
040443.jpg,0,0
123877.jpg,0,0
061850.jpg,2,1
115910.jpg,2,0
091970.jpg,2,0
151975.jpg,2,0
118875.jpg,2,0
085443.jpg,2,2
109282.jpg,2,0
017975.jpg,2,2
147648.jpg,2,0
056171.jpg,2,2
145475.jpg,2,2
036597.jpg,2,2
197744.jpg,0,0
090300.jpg,1,1
196120.jpg,2,0
154129.jpg,2,0
128379.jpg,1,0
049458.jpg,0,2
129304.jpg,2,2
139946.jpg,1,0
082574.jpg,2,0
164777.jpg,2,1
171081.jpg,2,0
173634.jpg,2,0
196272.jpg,2,0
133997.jpg,2,0
171152.jpg,2,0
004093.jpg,2,0
033821.jpg,2,0
067923.jpg,0,1
112452.jpg,2,2
063506.jpg,0,0
059700.jpg,2,0
124219.jpg,2,0
003435.jpg,2,0
054888.jpg,2,0
075878.jpg,2,2
101971.jpg,2,0
075906.jpg,0,0
193259.jpg,2,1
201964.jpg,2,0
183674.jpg,2,0
135814.jpg,2,2
146907.jpg,2,0
168657.jpg,2,0
149518.jpg,2,2
036510.jpg,2,0
056670.jpg,2,1
004932.jpg,1,0
166801.jpg,2,2
082309.jpg,2,0
030010.jpg,2,1
029640.jpg,2,1
156932.jpg,2,0
057647.jpg,1,0
178444.jpg,2,1
000170.jpg,1,0
183802.jpg,2,0
167936.jpg,1,2
161153.jpg,2,0
004578.jpg,2,0
194486.jpg,2,1
152689.jpg,1,1
043293.jpg,0,0
177501.jpg,2,0
111783.jpg,2,0
027934.jpg,2,1
096731.jpg,1,0
006082.jpg,2,0
044123.jpg,2,0
002526.jpg,2,1
066554.jpg,1,0
032430.jpg,2,0
110629.jpg,0,0
036193.jpg,2,0
063233.jpg,2,2
070149.jpg,2,0
128495.jpg,2,0
099969.jpg,0,1
118529.jpg,2,0
168206.jpg,2,2
086059.jpg,2,0
131916.jpg,2,0
200033.jpg,2,2
016678.jpg,2,0
082448.jpg,1,0
083288.jpg,2,0
180737.jpg,2,0
131561.jpg,2,0
118747.jpg,2,2
032654.jpg,2,0
016651.jpg,2,0
147160.jpg,2,0
021659.jpg,1,0
046328.jpg,2,0
066423.jpg,2,2
112754.jpg,2,0
011671.jpg,2,2
145814.jpg,1,0
106126.jpg,1,0
163984.jpg,1,1
000673.jpg,1,0
001128.jpg,2,0
107375.jpg,0,0
062683.jpg,2,0
176455.jpg,2,2
125642.jpg,0,0
035688.jpg,1,0
159805.jpg,2,0
003101.jpg,2,0
157891.jpg,2,0
083260.jpg,2,0
084648.jpg,1,0
023394.jpg,1,0
143427.jpg,2,0
141550.jpg,2,0
099169.jpg,2,0
161064.jpg,2,0
003334.jpg,0,0
046022.jpg,2,0
022210.jpg,2,0
134757.jpg,0,0
052064.jpg,2,2
074499.jpg,2,0
122321.jpg,1,0
069335.jpg,2,2
134802.jpg,2,0
133964.jpg,2,0
089640.jpg,1,1
092507.jpg,2,1
079463.jpg,2,2
073295.jpg,2,0
066776.jpg,2,2
031527.jpg,1,0
175131.jpg,2,1
151474.jpg,2,0
075760.jpg,1,0
168668.jpg,2,2
134964.jpg,2,0
092550.jpg,1,2
025931.jpg,2,2
128143.jpg,1,1
125726.jpg,2,0
182819.jpg,2,0
161533.jpg,2,0
047785.jpg,2,2
083299.jpg,2,0
016650.jpg,2,0
167235.jpg,2,0
168363.jpg,1,0
127577.jpg,2,2
176360.jpg,2,2
043930.jpg,1,2
017104.jpg,2,2
184911.jpg,2,2
083066.jpg,2,0
120575.jpg,2,1
092386.jpg,2,2
201922.jpg,1,2
020627.jpg,0,0
005281.jpg,2,1
047738.jpg,2,0
178016.jpg,2,0
051241.jpg,2,0
000255.jpg,2,1
190627.jpg,1,0
167116.jpg,2,1
128208.jpg,2,2
163023.jpg,2,0
133161.jpg,2,2
162613.jpg,2,0
041037.jpg,2,2
089939.jpg,2,1
089700.jpg,2,0
072932.jpg,0,0
128163.jpg,2,0
116600.jpg,0,2
043515.jpg,2,0
192804.jpg,2,0
098508.jpg,1,0
134067.jpg,1,0
185282.jpg,2,0
085078.jpg,2,2
030377.jpg,1,0
097255.jpg,0,2
101115.jpg,2,2
198467.jpg,2,2
080817.jpg,2,2
193925.jpg,2,1
186087.jpg,2,2
151518.jpg,2,0
190417.jpg,2,2
012206.jpg,2,0
069896.jpg,0,0
056165.jpg,2,0
031811.jpg,0,0
131927.jpg,0,0
080235.jpg,2,2
013199.jpg,2,0
160194.jpg,1,0
120945.jpg,0,1
071708.jpg,1,0
081404.jpg,2,0
108979.jpg,1,1
066383.jpg,2,1
152191.jpg,2,0
056978.jpg,2,0
037457.jpg,0,2
056143.jpg,1,0
157005.jpg,2,1
155025.jpg,2,2
182606.jpg,2,0
132292.jpg,0,2
026051.jpg,0,0
022146.jpg,0,0
010874.jpg,2,2
121841.jpg,2,0
193934.jpg,2,0
201064.jpg,2,0
103906.jpg,2,2
082112.jpg,2,2
054878.jpg,1,1
088592.jpg,0,0
001955.jpg,2,1
106838.jpg,2,2
195796.jpg,2,0
046357.jpg,2,1
004546.jpg,2,0
186135.jpg,2,1
038156.jpg,2,2
171945.jpg,2,2
033871.jpg,2,2
118805.jpg,2,2
192750.jpg,2,0
117431.jpg,0,0
039403.jpg,2,1
023338.jpg,1,0
089366.jpg,2,0
038232.jpg,2,0
124048.jpg,1,0
020396.jpg,1,2
167251.jpg,2,0
173278.jpg,0,1
034640.jpg,1,0
031193.jpg,2,2
088337.jpg,0,1
122388.jpg,2,0
032564.jpg,0,2
112738.jpg,0,0
134091.jpg,2,0
007556.jpg,2,0
139304.jpg,1,0
021701.jpg,2,1
139880.jpg,2,1
184606.jpg,2,0
121391.jpg,2,0
085472.jpg,0,1
138176.jpg,2,1
069398.jpg,2,0
015167.jpg,2,0
129167.jpg,2,2
050349.jpg,2,2
098472.jpg,2,1
156526.jpg,1,2
176587.jpg,2,0
127214.jpg,2,0
094762.jpg,2,0
123785.jpg,2,0
083306.jpg,0,0
096753.jpg,1,1
028621.jpg,2,0
062697.jpg,2,0
067930.jpg,2,0
135433.jpg,2,2
050373.jpg,2,0
114665.jpg,1,0
047267.jpg,2,0
059677.jpg,1,2
071475.jpg,2,0
188790.jpg,1,0
042684.jpg,2,0
175188.jpg,0,2
151264.jpg,2,0
191595.jpg,2,0
183593.jpg,1,2
197254.jpg,2,1
063300.jpg,2,2
131176.jpg,2,2
062435.jpg,2,0
190203.jpg,1,1
163625.jpg,1,0
091373.jpg,2,1
128511.jpg,2,0
171073.jpg,1,0
062867.jpg,2,1
012590.jpg,2,0
031862.jpg,1,2
103826.jpg,2,1
063012.jpg,2,1
042984.jpg,1,0
143527.jpg,1,0
006408.jpg,0,0
090909.jpg,0,2
047784.jpg,2,0
091058.jpg,2,1
164186.jpg,1,0
163585.jpg,2,2
097626.jpg,2,1
079615.jpg,2,2
140564.jpg,2,2
064027.jpg,2,0
143616.jpg,1,0
168876.jpg,1,1
083547.jpg,1,1
132248.jpg,2,0
116912.jpg,1,0
030387.jpg,2,0
072093.jpg,1,1
137058.jpg,2,2
164566.jpg,2,0
039925.jpg,0,0
117129.jpg,2,0
172903.jpg,2,1
098143.jpg,2,0
128998.jpg,2,0
009267.jpg,2,2
200084.jpg,2,0
199034.jpg,1,0
023743.jpg,0,0
189674.jpg,1,0
049750.jpg,2,1
117429.jpg,2,0
140678.jpg,2,0
150686.jpg,2,1
200991.jpg,2,1
017871.jpg,1,0
013581.jpg,2,0
161394.jpg,2,0
144874.jpg,2,2
026715.jpg,2,0
159143.jpg,2,2
078309.jpg,2,0
045880.jpg,2,2
036395.jpg,2,0
073014.jpg,2,0
071574.jpg,1,0
061037.jpg,2,2
106950.jpg,2,2
191111.jpg,2,1
089193.jpg,0,2
039099.jpg,2,2
119659.jpg,2,0
026445.jpg,2,2
170818.jpg,2,0
015849.jpg,2,2
117052.jpg,2,1
163463.jpg,2,0
199735.jpg,1,2
051553.jpg,2,0
020492.jpg,2,1
004731.jpg,2,0
022018.jpg,2,2
199888.jpg,2,1
157978.jpg,2,0
120087.jpg,0,1
001106.jpg,2,1
141190.jpg,2,1
056704.jpg,2,2
088076.jpg,1,0
044888.jpg,2,0
140521.jpg,2,1
033084.jpg,2,1
190504.jpg,2,0
116689.jpg,2,2
127244.jpg,0,2
136032.jpg,2,0
013831.jpg,2,0
186520.jpg,2,0
110025.jpg,2,1
013173.jpg,2,0
001872.jpg,2,0
113119.jpg,2,2
040960.jpg,0,2
141312.jpg,0,0
010275.jpg,2,0
168329.jpg,2,1
010070.jpg,1,2
048730.jpg,2,0
047346.jpg,2,2
006521.jpg,2,0
128518.jpg,2,0
165295.jpg,1,0
074380.jpg,2,1
003385.jpg,2,2
164429.jpg,2,0
187091.jpg,2,1
159869.jpg,2,0
065115.jpg,1,0
002817.jpg,2,0
074051.jpg,2,1
035156.jpg,2,1
099216.jpg,2,0
037349.jpg,1,0
124476.jpg,1,1
141233.jpg,2,0
071589.jpg,1,0
181955.jpg,1,0
112099.jpg,2,0
192690.jpg,2,1
166389.jpg,2,1
119674.jpg,2,0
040183.jpg,2,0
077232.jpg,2,1
104982.jpg,0,0
035399.jpg,0,2
099859.jpg,2,1
014584.jpg,2,1
108390.jpg,1,0
143053.jpg,2,0
071057.jpg,2,0
014948.jpg,0,0
133122.jpg,2,0
166523.jpg,2,1
199103.jpg,2,0
024211.jpg,2,0
131760.jpg,1,0
085300.jpg,2,2
118412.jpg,2,0
048287.jpg,2,0
099690.jpg,1,0
078776.jpg,2,0
127065.jpg,0,2
041677.jpg,0,2
052319.jpg,2,0
189231.jpg,1,1
039654.jpg,1,0
000030.jpg,2,1
141218.jpg,1,1
112976.jpg,0,1
048081.jpg,1,0
055103.jpg,2,0
143454.jpg,1,0
143401.jpg,2,0
139708.jpg,2,2
163057.jpg,2,0
079992.jpg,2,1
065819.jpg,2,2
121969.jpg,0,0
065564.jpg,2,1
134213.jpg,1,1
030317.jpg,1,2
190963.jpg,0,2
062055.jpg,2,2
190374.jpg,2,0
144687.jpg,1,2
069094.jpg,2,2
155548.jpg,2,2
082079.jpg,2,1
188561.jpg,2,0
046300.jpg,2,1
131444.jpg,1,0
124056.jpg,0,0
086086.jpg,2,1
004181.jpg,2,0
011431.jpg,2,2
093391.jpg,2,2
110084.jpg,2,2
028244.jpg,2,1
143519.jpg,2,2
197135.jpg,2,1
052108.jpg,2,2
200512.jpg,2,0
142758.jpg,2,0
004131.jpg,2,0
054933.jpg,2,0
152509.jpg,2,0
030654.jpg,2,0
172602.jpg,2,0
045171.jpg,1,0
140809.jpg,2,0
149945.jpg,2,0
067300.jpg,2,0
113947.jpg,2,2
197836.jpg,2,2
068769.jpg,2,1
006150.jpg,2,2
175202.jpg,1,2
153880.jpg,1,0
045814.jpg,2,0
050858.jpg,2,1
032788.jpg,2,0
169724.jpg,2,0
156558.jpg,2,2
020103.jpg,0,0
013179.jpg,2,2
154703.jpg,2,1
184862.jpg,2,0
072798.jpg,2,0
053415.jpg,2,0
002082.jpg,2,2
190737.jpg,2,0
086963.jpg,2,1
038807.jpg,2,2
110304.jpg,0,0
065123.jpg,0,2
138625.jpg,1,0
144823.jpg,0,2
123005.jpg,2,0
126175.jpg,2,2
054744.jpg,2,2
034416.jpg,2,2
158372.jpg,2,2
087285.jpg,1,1
020273.jpg,2,2
040917.jpg,1,0
070836.jpg,0,0
187771.jpg,2,1
108037.jpg,2,2
005809.jpg,2,0
083767.jpg,2,0
041220.jpg,2,0
153459.jpg,2,0
197775.jpg,1,0
025810.jpg,2,1
101641.jpg,2,0
056351.jpg,2,1
087935.jpg,2,0
019022.jpg,2,1
039181.jpg,2,0
108742.jpg,2,0
008156.jpg,0,0
175012.jpg,2,0
123572.jpg,2,0
139289.jpg,1,0
187338.jpg,2,0
045749.jpg,2,0
095295.jpg,2,1
056853.jpg,1,1
143697.jpg,1,0
171335.jpg,0,0
188226.jpg,2,2
087215.jpg,2,1
063405.jpg,2,0
026874.jpg,1,0
096430.jpg,1,2
145957.jpg,1,0
182625.jpg,1,0
104486.jpg,1,0
105262.jpg,2,0
114906.jpg,2,0
143968.jpg,0,1
047096.jpg,2,0
154527.jpg,2,2
169571.jpg,2,2
197972.jpg,1,0
057559.jpg,2,0
040717.jpg,2,0
153316.jpg,2,0
035974.jpg,1,0
087779.jpg,2,0
174058.jpg,2,0
117046.jpg,2,0
149163.jpg,2,2
049394.jpg,2,0
028998.jpg,2,0
181880.jpg,2,0
084393.jpg,2,0
089405.jpg,1,0
000390.jpg,2,2
201137.jpg,0,0
190546.jpg,0,0
147713.jpg,2,0
100611.jpg,2,1
173432.jpg,2,2
170299.jpg,2,0
197015.jpg,1,0
039031.jpg,2,2
063212.jpg,2,0
201045.jpg,2,0
109356.jpg,2,0
050642.jpg,1,2
091093.jpg,2,2
197453.jpg,0,0
163318.jpg,2,0
030566.jpg,2,0
049640.jpg,2,1
006696.jpg,2,1
191204.jpg,2,0
111228.jpg,2,0
006672.jpg,0,0
051434.jpg,1,2
162994.jpg,1,0
098754.jpg,2,0
105608.jpg,0,0
106081.jpg,2,2
194628.jpg,2,0
035533.jpg,1,2
121026.jpg,2,0
183027.jpg,1,2
189904.jpg,2,1
158293.jpg,2,1
007344.jpg,1,0
093875.jpg,2,0
087178.jpg,2,2
192264.jpg,2,0
013797.jpg,2,2
101792.jpg,1,2
105851.jpg,2,0
002225.jpg,0,1
082498.jpg,2,0
121012.jpg,2,0
062235.jpg,1,1
057354.jpg,2,0
140315.jpg,2,1
092509.jpg,2,1
048429.jpg,2,1
020299.jpg,2,2
075472.jpg,2,2
183214.jpg,2,1
036038.jpg,2,0
158128.jpg,2,2
175929.jpg,2,1
021673.jpg,0,0
095523.jpg,2,2
122674.jpg,2,2
116355.jpg,0,1
122063.jpg,2,0
186540.jpg,2,2
173037.jpg,1,1
014018.jpg,2,1
170485.jpg,2,1
184952.jpg,2,0
165043.jpg,2,0
150268.jpg,0,0
156956.jpg,1,0
031486.jpg,2,0
058400.jpg,2,2
119673.jpg,2,1
144643.jpg,1,0
142436.jpg,2,0
197706.jpg,2,2
020701.jpg,2,2
037339.jpg,2,1
116667.jpg,2,1
163306.jpg,2,1
017837.jpg,2,0
081900.jpg,1,0
029321.jpg,1,0
037795.jpg,2,1
033128.jpg,2,0
157917.jpg,0,0
023659.jpg,0,0
012237.jpg,2,1
047142.jpg,2,0
164781.jpg,2,1
033446.jpg,2,0
050937.jpg,2,1
171063.jpg,2,1
082369.jpg,2,1
139526.jpg,2,0
028555.jpg,2,2
157120.jpg,2,1
195034.jpg,1,1
121477.jpg,2,0
096946.jpg,0,0
068788.jpg,2,1
113236.jpg,0,0
195788.jpg,0,1
053664.jpg,2,0
030250.jpg,1,0
097790.jpg,1,1
000870.jpg,2,1
095504.jpg,2,1
196797.jpg,2,0
048809.jpg,0,0
031676.jpg,1,1
043977.jpg,2,2
120457.jpg,2,0
175601.jpg,2,2
107568.jpg,0,0
112244.jpg,1,1
172688.jpg,2,2
201138.jpg,2,0
174352.jpg,2,0
061662.jpg,0,0
020378.jpg,1,2
131616.jpg,2,2
000112.jpg,2,0
026966.jpg,2,0
028317.jpg,2,1
024660.jpg,2,0
166225.jpg,2,2
200980.jpg,2,0
022956.jpg,1,0
124531.jpg,2,2
086880.jpg,1,0
118332.jpg,2,0
071175.jpg,2,0
092066.jpg,2,2
146818.jpg,1,0
187057.jpg,2,0
032566.jpg,0,1
017962.jpg,1,0
007853.jpg,2,2
192501.jpg,2,1
100719.jpg,2,1
067275.jpg,2,0
106195.jpg,2,0
069374.jpg,0,0
075861.jpg,2,2
102924.jpg,0,2
058624.jpg,2,0
186944.jpg,2,0
134760.jpg,0,2
130910.jpg,2,2
189159.jpg,0,0
036179.jpg,0,1
016389.jpg,1,0
033720.jpg,2,0
181085.jpg,2,2
101051.jpg,1,0
139670.jpg,0,0
014146.jpg,2,1
008366.jpg,2,1
187723.jpg,0,2
130286.jpg,1,0
119537.jpg,2,2
144063.jpg,0,0
014450.jpg,2,0
081026.jpg,2,0
096164.jpg,2,0
042443.jpg,2,2
123276.jpg,2,2
065251.jpg,1,0
013491.jpg,2,1
135057.jpg,2,0
010612.jpg,1,1
176287.jpg,1,1
048825.jpg,2,0
111378.jpg,1,2
140454.jpg,1,0
010330.jpg,2,0
090295.jpg,0,2
088540.jpg,1,0
124646.jpg,1,2
110567.jpg,2,0
057244.jpg,2,2
106127.jpg,2,2
082586.jpg,2,1
185800.jpg,2,0
160811.jpg,2,0
154477.jpg,2,1
162471.jpg,1,2
015813.jpg,2,0
063497.jpg,2,0
127153.jpg,2,0
189843.jpg,0,2
111150.jpg,2,2
159135.jpg,2,2
099276.jpg,2,0
045038.jpg,2,1
102948.jpg,0,0
009102.jpg,2,2
091161.jpg,2,0
085310.jpg,2,2
194812.jpg,1,0
097857.jpg,0,2
102369.jpg,2,2
063410.jpg,0,0
103011.jpg,2,1
039858.jpg,1,0
133044.jpg,2,0
044227.jpg,2,2
190131.jpg,0,0
148933.jpg,2,1
080835.jpg,2,0
045498.jpg,2,2
038632.jpg,2,2
120120.jpg,2,1
030741.jpg,2,0
149366.jpg,2,0
089544.jpg,2,1
098165.jpg,2,0
027796.jpg,2,0
153619.jpg,1,2
188920.jpg,2,0
100410.jpg,2,0
043836.jpg,0,0
014800.jpg,1,0
166353.jpg,0,2
056949.jpg,2,1
048511.jpg,2,0
036300.jpg,2,2
044864.jpg,2,0
191661.jpg,0,1
123932.jpg,2,1
115849.jpg,2,0
113862.jpg,2,1
136528.jpg,2,2
185162.jpg,2,0
153715.jpg,2,0
113189.jpg,2,0
052315.jpg,2,1
060892.jpg,2,0
156461.jpg,2,0
168044.jpg,2,0
168324.jpg,2,0
154649.jpg,2,0
031494.jpg,2,2
010673.jpg,2,1
133442.jpg,2,1
125806.jpg,2,0
170441.jpg,2,0
018754.jpg,2,2
089336.jpg,1,2
166468.jpg,2,2
035418.jpg,2,0
039625.jpg,2,2
120334.jpg,2,2
156176.jpg,1,1
196463.jpg,2,0
176007.jpg,2,2
198029.jpg,1,0
028393.jpg,2,0
123525.jpg,2,1
061095.jpg,2,2
063454.jpg,2,0
030904.jpg,1,0
152438.jpg,2,0
197621.jpg,2,0
132910.jpg,2,2
072978.jpg,1,2
052838.jpg,2,0
143309.jpg,2,0
062904.jpg,0,1
062301.jpg,0,0
192835.jpg,0,0
196564.jpg,2,0
060382.jpg,2,0
143404.jpg,2,2
030493.jpg,0,0
096243.jpg,0,0
114595.jpg,2,0
138382.jpg,2,0
100407.jpg,1,0
046198.jpg,2,2
075192.jpg,2,1
066799.jpg,1,1
050928.jpg,2,0
072631.jpg,0,0
023434.jpg,0,0
094797.jpg,2,0
042037.jpg,1,0
155602.jpg,2,1
055908.jpg,2,2
196851.jpg,2,0
065618.jpg,0,0
188835.jpg,1,0
151438.jpg,0,0
042514.jpg,2,0
029167.jpg,2,0
051003.jpg,1,0
196563.jpg,0,2
064513.jpg,2,0
043682.jpg,2,0
076011.jpg,2,0
068780.jpg,2,1
118789.jpg,2,0
144945.jpg,1,0
102830.jpg,2,0
029892.jpg,2,0
192306.jpg,0,2
174714.jpg,2,2
149076.jpg,2,2
064719.jpg,1,0
166467.jpg,1,0
050666.jpg,1,2
190333.jpg,2,2
044606.jpg,1,0
027471.jpg,2,0
070171.jpg,2,2
150275.jpg,2,2
111468.jpg,1,1
185479.jpg,1,0
015207.jpg,2,0
162820.jpg,1,0
043456.jpg,2,0
025960.jpg,0,0
131227.jpg,2,0
075360.jpg,2,0
129753.jpg,2,0
074965.jpg,2,0
061934.jpg,2,1
091129.jpg,2,1
194372.jpg,2,1
056527.jpg,2,0
029268.jpg,1,0
108546.jpg,2,0
102315.jpg,2,2
131430.jpg,2,1
197313.jpg,1,2
076817.jpg,1,0
084509.jpg,2,0
185618.jpg,2,1
159210.jpg,2,0
135603.jpg,0,2
059885.jpg,2,0
156190.jpg,2,0
046123.jpg,2,0
154641.jpg,2,2
095275.jpg,2,1
092201.jpg,2,2
182737.jpg,2,1
005739.jpg,0,1
189772.jpg,2,0
072704.jpg,2,0
135789.jpg,2,0
016532.jpg,2,0
055237.jpg,2,0
093451.jpg,2,0
140027.jpg,2,0
030710.jpg,2,0
074419.jpg,1,1
164315.jpg,1,0
118411.jpg,2,1
053946.jpg,0,0
100498.jpg,2,0
105950.jpg,2,0
053755.jpg,2,0
092600.jpg,1,1
090033.jpg,2,1
160819.jpg,2,2
107962.jpg,2,0
148162.jpg,1,2
015120.jpg,2,0
035371.jpg,1,1
053832.jpg,2,2
105467.jpg,1,1
192586.jpg,1,0
197457.jpg,2,0
091204.jpg,1,2
021928.jpg,0,2
016871.jpg,2,2
012238.jpg,2,0
155126.jpg,2,0
019666.jpg,2,2
062812.jpg,2,1
178259.jpg,2,2
152301.jpg,2,0
119612.jpg,1,1
082860.jpg,2,0
183866.jpg,1,1
019415.jpg,2,0
108753.jpg,2,0
151127.jpg,2,0
163599.jpg,2,0
017771.jpg,1,0
151060.jpg,2,2
083693.jpg,2,0
054813.jpg,2,2
043632.jpg,2,0
138464.jpg,0,0
033022.jpg,2,2
138797.jpg,2,0
153695.jpg,1,2
101084.jpg,2,2
005057.jpg,1,0
160294.jpg,1,0
197654.jpg,1,1
044150.jpg,2,2
052061.jpg,2,1
074757.jpg,0,0
150327.jpg,2,0
184072.jpg,0,0
091873.jpg,1,0
002645.jpg,2,1
182318.jpg,0,0
024596.jpg,2,2
099382.jpg,2,0
157898.jpg,2,2
081150.jpg,0,2
084016.jpg,2,2
165086.jpg,2,2
156292.jpg,1,0
039550.jpg,2,0
148984.jpg,1,1
169138.jpg,1,0
055663.jpg,1,2
190877.jpg,2,0
013903.jpg,1,0
076907.jpg,2,0
066517.jpg,2,1
087992.jpg,2,2
089339.jpg,0,0
114053.jpg,1,0
055982.jpg,2,1
099564.jpg,2,2
155269.jpg,2,2
184050.jpg,2,0
182503.jpg,2,0
032505.jpg,2,0
046178.jpg,2,0
048022.jpg,2,0
038442.jpg,2,0
099904.jpg,1,0
143526.jpg,2,2
126364.jpg,0,0
000538.jpg,2,0
175477.jpg,2,0
068552.jpg,1,1
096451.jpg,2,0
155684.jpg,2,2
183994.jpg,2,2
040954.jpg,1,0
043767.jpg,2,2
157036.jpg,2,0
026061.jpg,2,0
019131.jpg,2,0
195570.jpg,2,2
098426.jpg,1,0
139912.jpg,2,0
074540.jpg,2,2
040425.jpg,2,0
118704.jpg,2,0
086245.jpg,2,2
185713.jpg,2,0
138660.jpg,2,0
137230.jpg,2,0
092414.jpg,0,2
099142.jpg,2,0
197588.jpg,1,2
195922.jpg,2,0
130668.jpg,2,2
112571.jpg,2,1
171392.jpg,2,0
181954.jpg,1,2
115380.jpg,1,2
113322.jpg,2,2
117407.jpg,2,0
201103.jpg,2,2
131195.jpg,2,0
020203.jpg,1,0
057197.jpg,0,0
024128.jpg,1,2
109433.jpg,2,1
192547.jpg,1,1
000034.jpg,2,2
090044.jpg,2,2
061234.jpg,2,0
141803.jpg,2,0
055368.jpg,2,2
061219.jpg,1,2
053658.jpg,2,0
002012.jpg,2,0
052762.jpg,2,0
098032.jpg,2,0
195916.jpg,2,0
079914.jpg,2,0
146704.jpg,1,0
050579.jpg,0,1
019334.jpg,2,0
071441.jpg,2,0
064460.jpg,2,0
129744.jpg,2,0
063457.jpg,2,1
144127.jpg,2,0
035035.jpg,1,1
105016.jpg,2,2
130906.jpg,2,0
173069.jpg,2,0
188312.jpg,1,0
059402.jpg,2,0
178986.jpg,2,1
027345.jpg,2,0
068115.jpg,1,0
013445.jpg,1,0
118677.jpg,2,0
133013.jpg,2,1
071446.jpg,1,2
117603.jpg,2,1
126209.jpg,2,1
201269.jpg,2,0
062630.jpg,2,0
092664.jpg,2,1
202508.jpg,2,0
186703.jpg,2,0
128651.jpg,2,2
120703.jpg,2,2
071080.jpg,0,0
067169.jpg,2,0
076813.jpg,2,1
045885.jpg,2,0
144684.jpg,2,1
042679.jpg,2,1
177670.jpg,1,2
148816.jpg,1,2
008449.jpg,2,0
170652.jpg,2,1
014330.jpg,2,0
053299.jpg,2,1
150311.jpg,2,0
027518.jpg,2,0
073509.jpg,2,0
163919.jpg,1,0
191430.jpg,2,0
143206.jpg,2,0
044852.jpg,2,0
173283.jpg,2,0
052137.jpg,2,1
108679.jpg,1,0
143037.jpg,1,0
113639.jpg,1,2
021152.jpg,2,0
046899.jpg,2,2
063563.jpg,1,0
136867.jpg,0,0
019086.jpg,2,0
183314.jpg,2,1
171238.jpg,2,0
165677.jpg,2,2
138099.jpg,2,0
198537.jpg,2,0
198353.jpg,2,0
044318.jpg,2,2
169827.jpg,2,1
188907.jpg,2,1
102489.jpg,2,1
101028.jpg,2,0
104140.jpg,2,0
140638.jpg,1,0
043818.jpg,2,0
026156.jpg,2,2
057215.jpg,2,0
128146.jpg,2,0
086931.jpg,2,0
002170.jpg,2,2
015605.jpg,1,0
103538.jpg,1,0
185319.jpg,1,1
034296.jpg,2,0
155968.jpg,2,0
118366.jpg,2,0
103902.jpg,2,0
184461.jpg,0,0
183325.jpg,2,0
069307.jpg,2,2
148220.jpg,2,1
103577.jpg,2,2
200556.jpg,0,2
117761.jpg,0,2
129133.jpg,0,0
157494.jpg,0,2
100344.jpg,2,1
148766.jpg,2,1
050825.jpg,2,2
085425.jpg,2,0
022491.jpg,2,2
106152.jpg,2,1
009151.jpg,2,1
172225.jpg,1,0
192257.jpg,2,0
139625.jpg,1,0
168608.jpg,2,2
197449.jpg,1,2
